#fileName	intercept	slope	chi2/ndof
20922	-0.0000109138	0.0000003699	1.7773199174
20923	-0.0000113217	0.0000003734	0.6064219045
20924	-0.0000116247	0.0000003830	0.9784360261
20925	-0.0000113121	0.0000003697	0.9861564946
20927	-0.0000109769	0.0000003690	1.0391831845
20928	-0.0000081633	0.0000002664	3.6057546311
20935	-0.0000106949	0.0000003443	1.0830168787
20936	-0.0000106314	0.0000003418	1.5101044582
20937	-0.0000106080	0.0000003436	1.8717866423
20938	-0.0000105916	0.0000003418	0.9839424939
20939	-0.0000104546	0.0000003372	1.1457948253
20940	-0.0000102036	0.0000003257	1.4160275566
20941	-0.0000092720	0.0000003187	1.3083969108
20942	-0.0000097212	0.0000003294	0.9617501165
20943	-0.0000094755	0.0000003244	1.3679674713
20944	-0.0000095697	0.0000003261	1.5162692259
20945	-0.0000096072	0.0000003268	1.6398579339
20946	-0.0000097105	0.0000003299	0.8063664166
20947	-0.0000099128	0.0000003362	1.3353778026
20948	-0.0000098201	0.0000003304	1.5501558458
20949	-0.0000101707	0.0000003432	1.1627179041
20950	-0.0000096250	0.0000003408	1.4947439260
20951	-0.0000097694	0.0000003288	1.5429203140
20952	-0.0000102772	0.0000003421	1.0620140297
20953	-0.0000101645	0.0000003398	1.4128485572
20954	-0.0000100420	0.0000003357	1.1944872283
20955	-0.0000103470	0.0000003470	1.8344213253
20956	-0.0000101200	0.0000003371	1.1565642272
20957	-0.0000104908	0.0000003490	1.1060158017
20958	-0.0000100645	0.0000003356	1.3056503831
20959	-0.0000100764	0.0000003344	0.9385490094
20960	-0.0000100611	0.0000003335	1.1762709619
20961	-0.0000103430	0.0000003425	1.1162137743
20962	-0.0000104705	0.0000003450	1.1953647270
20963	-0.0000101077	0.0000003329	1.8793273659
20964	-0.0000102705	0.0000003381	0.9353474624
20965	-0.0000103837	0.0000003410	1.1953594365
20966	0.0007274993	-0.0000239117	9.1824917407
20967	-0.0000101619	0.0000003352	0.9025406422
20968	-0.0000102665	0.0000003369	1.4719178965
20969	-0.0000099436	0.0000003249	1.7918842454
20970	-0.0000101450	0.0000003330	1.4558433155
20973	-0.0000107929	0.0000003519	13.6341453747
20974	-0.0000098846	0.0000003207	1.6220267101
20975	-0.0000101371	0.0000003262	1.0497425332
20976	-0.0000103177	0.0000003335	1.0021176800
20977	-0.0000102379	0.0000003304	1.9759351811
20978	-0.0000102205	0.0000003304	0.8495973335
20979	-0.0000101487	0.0000003269	1.2006139741
20980	-0.0000105897	0.0000003394	1.6786831100
20981	-0.0000102037	0.0000003383	1.2544565700
20982	-0.0000100265	0.0000003308	1.6135661003
20983	-0.0000098690	0.0000003278	1.6750442796
20984	-0.0000100242	0.0000003290	2.2466382817
20985	-0.0000100536	0.0000003337	1.4163416421
20986	-0.0000099421	0.0000003277	1.1125358584
20987	-0.0000099015	0.0000003235	1.9649331166
20988	-0.0000099938	0.0000003286	1.8404946371
20989	-0.0000102667	0.0000003388	1.1458680265
20990	-0.0000100405	0.0000003300	2.0791639267
20991	-0.0000103220	0.0000003362	1.2858285942
20992	-0.0000100145	0.0000003279	2.1345568807
20993	-0.0000100961	0.0000003305	1.1969293559
20994	-0.0000100237	0.0000003287	1.2320783434
20995	-0.0000103539	0.0000003372	0.9771185409
20996	-0.0000096533	0.0000003139	4.6978744771
20997	-0.0000100884	0.0000003294	1.5667337503
20998	-0.0000101660	0.0000003308	1.6398304104
20999	-0.0000099014	0.0000003261	1.7778084071
21000	-0.0000102229	0.0000003300	1.6530093845
21001	-0.0000098713	0.0000003395	10.4035510008
21003	-0.0000098636	0.0000003243	2.0911495834
21004	-0.0000097122	0.0000003313	1.7743371087
21005	-0.0000100284	0.0000003390	1.4328916907
21006	-0.0000106921	0.0000003493	0.9613266546
21007	-0.0000097885	0.0000003331	1.9582266693
21008	-0.0000099251	0.0000003380	1.3042050762
21009	-0.0000098963	0.0000003354	2.1842728284
21010	-0.0000101421	0.0000003323	1.0691007374
21011	-0.0000101393	0.0000003356	1.6572308085
21012	-0.0000097761	0.0000003320	1.3847339331
21013	-0.0000103228	0.0000003342	1.6550353134
21014	-0.0000103097	0.0000003340	1.1322882342
21015	-0.0000101698	0.0000003299	2.0954551121
21016	-0.0000103935	0.0000003340	1.9246545604
21017	-0.0000104245	0.0000003339	1.5640776609
21018	-0.0000104412	0.0000003379	0.9561797118
21019	-0.0000105836	0.0000003380	0.8634099782
21021	-0.0000108829	0.0000003622	1.1784855871
21022	-0.0000115107	0.0000003826	1.2104550046
21023	-0.0000108335	0.0000003624	1.5357510372
21024	-0.0000111109	0.0000003689	2.1680504126
21025	-0.0000106608	0.0000003562	1.7450147854
21026	-0.0000108957	0.0000003617	1.8529009664
21031	-0.0000435469	0.0000014053	1.7342051287
21032	-0.0000388896	0.0000012514	2.2805149939
21033	-0.0000343594	0.0000011052	1.4546523136
21034	-0.0000308470	0.0000009888	1.4158613710
21035	-0.0000281399	0.0000008984	0.9812782916
21036	-0.0000261829	0.0000008370	1.1241614801
21037	-0.0000236913	0.0000007568	1.5662105274
21038	-0.0000227263	0.0000007203	1.4167801387
21039	-0.0000208469	0.0000006601	1.4754613976
21040	-0.0000203791	0.0000006430	0.9747811648
21041	-0.0000190843	0.0000006055	1.4424517547
21042	-0.0000184871	0.0000005853	1.5839204284
21043	-0.0000182803	0.0000005757	2.2262034963
21044	-0.0000175911	0.0000005529	1.5733055946
21045	-0.0000175929	0.0000005514	1.5741160514
21046	-0.0000169213	0.0000005307	2.2171056021
21047	-0.0000159400	0.0000005017	1.1782940207
21048	-0.0000161519	0.0000005055	1.6555282023
21049	-0.0000157723	0.0000004939	1.1842423427
21050	-0.0000155928	0.0000004874	1.4446699397
21051	-0.0000141274	0.0000004865	1.0440699765
21052	-0.0000137112	0.0000004687	1.1455435010
21053	-0.0000142497	0.0000004896	1.4536627306
21054	-0.0000136913	0.0000004697	1.9342727406
21055	-0.0000138887	0.0000004765	1.4955839245
21056	-0.0000137308	0.0000004672	1.0791550972
21057	-0.0000132373	0.0000004486	1.1543328190
21058	-0.0000132661	0.0000004502	1.2738781625
21059	-0.0000133191	0.0000004507	1.8083162099
21060	-0.0000132085	0.0000004472	1.6244977187
21061	-0.0000132813	0.0000004494	1.1003110658
21062	-0.0000129591	0.0000004386	1.2635643742
21063	-0.0000131544	0.0000004402	0.6946951732
21064	-0.0000133502	0.0000004496	1.4715974133
21065	-0.0000131871	0.0000004418	1.4374241412
21066	-0.0000133596	0.0000004446	1.5564358539
21067	-0.0000130314	0.0000004355	1.2490171685
21068	-0.0000130380	0.0000004333	1.7051112489
21069	-0.0000133743	0.0000004418	0.9533851171
21070	-0.0000131465	0.0000004361	1.5373973957
21071	-0.0000133322	0.0000004361	1.3344848230
21072	-0.0000124415	0.0000004292	1.5899833555
21073	-0.0000128650	0.0000004413	1.3109594757
21074	-0.0000129760	0.0000004449	2.3738925295
21075	-0.0000125738	0.0000004314	1.2937768143
21076	-0.0000129663	0.0000004386	1.1756733898
21077	-0.0000127787	0.0000004339	1.6637881840
21078	-0.0000127049	0.0000004292	2.5357673421
21079	-0.0000130477	0.0000004409	1.4538313633
21080	-0.0000131168	0.0000004299	1.2960511031
21081	-0.0000130619	0.0000004425	1.5703634923
21082	-0.0000625678	0.0000021350	2.0485287646
21083	-0.0000542859	0.0000018376	2.3903415124
21084	-0.0000465757	0.0000015754	1.3710183841
21085	-0.0000408080	0.0000013811	2.1560997290
21086	-0.0000362478	0.0000012200	1.2738793537
21087	-0.0000319027	0.0000010753	2.5061777744
21088	-0.0000298722	0.0000010021	1.5759437791
21089	-0.0000268403	0.0000008986	1.8702654553
21090	-0.0000247861	0.0000008307	0.8570273851
21091	-0.0000229229	0.0000007662	2.5967081752
21092	-0.0000212909	0.0000007119	1.7381880698
21093	-0.0000196626	0.0000006707	1.3417196733
21094	-0.0000191948	0.0000006384	0.8517159611
21095	-0.0000186116	0.0000006181	0.5589536254
21097	-0.0000174909	0.0000005794	0.9771226216
21098	-0.0000165926	0.0000005497	1.7191008503
21099	-0.0000165299	0.0000005329	1.1252346262
21100	-0.0000019019	0.0000000000	32.1060460212
21101	-0.0000163569	0.0000005186	0.9409732107
21102	-0.0000144506	0.0000005058	1.3210184022
21103	-0.0000146997	0.0000005126	1.3394747995
21104	-0.0000141356	0.0000004917	1.2455077403
21105	-0.0000140776	0.0000004901	1.2040565598
21106	-0.0000138847	0.0000004845	1.1782126604
21107	-0.0000135819	0.0000004725	2.0260237179
21108	-0.0000141210	0.0000004812	0.6375391739
21109	-0.0000138883	0.0000004724	1.8942906737
21110	-0.0000138934	0.0000004701	1.1022749824
21111	-0.0000137197	0.0000004663	0.8913354103
21112	-0.0000133952	0.0000004504	1.3981999990
21113	-0.0000131847	0.0000004448	1.2475322294
21114	-0.0000127594	0.0000004277	1.6375421230
21115	-0.0000126889	0.0000004263	1.3937787517
21116	-0.0000130126	0.0000004341	2.0307760733
21117	-0.0000125710	0.0000004227	1.4542461734
21118	-0.0000125935	0.0000004180	2.2414889061
21119	-0.0000127335	0.0000004256	1.7247091019
21120	-0.0000126389	0.0000004214	2.1437313477
21121	-0.0000127033	0.0000004240	1.0818632715
21122	-0.0000126858	0.0000004196	1.6213571311
21123	-0.0000126513	0.0000004207	1.0672582552
21124	-0.0000124713	0.0000004148	1.1836175030
21125	-0.0000124885	0.0000004102	1.2667434888
21126	-0.0000125307	0.0000004152	1.5523203033
21127	-0.0000125000	0.0000004131	1.1714872382
21129	-0.0000129859	0.0000004238	2.1761476125
21130	-0.0000130114	0.0000004246	1.3354485742
21131	-0.0000127686	0.0000004142	1.0726054725
21132	-0.0000122792	0.0000004011	1.3547410405
21133	-0.0000124341	0.0000004039	1.4237668556
21134	-0.0000127727	0.0000004137	1.0675059223
21135	-0.0000123238	0.0000004005	2.1335859428
21136	-0.0000128237	0.0000004165	1.2792566723
21137	-0.0000129724	0.0000004199	1.5294895144
21138	-0.0000129442	0.0000004161	1.6538417005
21139	-0.0000126565	0.0000004080	1.6223527273
21140	-0.0000130520	0.0000004172	2.4929068557
21141	-0.0000130667	0.0000004199	1.3277478002
21142	-0.0000120752	0.0000004127	1.6356806671
21143	-0.0000118654	0.0000004059	0.8048010401
21144	-0.0000667286	0.0000022720	4.1036131903
21145	-0.0000592184	0.0000019454	2.4246424826
21146	-0.0000509930	0.0000016729	1.5613491493
21147	-0.0000453151	0.0000014830	2.3703654504
21148	-0.0000399000	0.0000013049	1.8754984833
21149	-0.0000358213	0.0000011692	1.5340146156
21150	-0.0000325981	0.0000010624	2.1662773842
21151	-0.0000298325	0.0000009685	1.9943450148
21152	-0.0000276260	0.0000008952	2.1475866533
21153	-0.0000263836	0.0000008561	1.5660353146
21154	-0.0000243795	0.0000007895	2.0377692540
21155	-0.0000227979	0.0000007337	1.7522844980
21156	-0.0000217736	0.0000007025	1.7083357833
21157	-0.0000211673	0.0000006804	1.4201174740
21158	-0.0000206215	0.0000006618	1.3384786552
21159	-0.0000200939	0.0000006426	2.2347248151
21160	-0.0000199498	0.0000006365	1.9705508376
21161	-0.0000194652	0.0000006209	1.3533097558
21162	-0.0000188199	0.0000005964	1.3577165651
21163	-0.0000182397	0.0000005785	1.2867310281
21164	-0.0000169722	0.0000005753	1.3668405829
21165	-0.0000169392	0.0000005731	1.6185553251
21166	-0.0000168503	0.0000005688	1.7990564833
21167	-0.0000171000	0.0000005780	1.6351243296
21168	-0.0000167970	0.0000005680	1.4595119755
21350	-0.0000142980	0.0000004829	1.6535510952
21351	-0.0000143023	0.0000004803	1.9837024448
21352	-0.0000172175	0.0000004720	2.3724321406
21353	-0.0000173971	0.0000004772	2.7677813766
21354	-0.0000178321	0.0000004899	0.8527337016
21355	-0.0000181308	0.0000004956	1.6815382221
21356	-0.0000178071	0.0000004875	2.5948853555
21357	-0.0000180846	0.0000004946	2.1629339442
21358	-0.0000183712	0.0000004990	1.8565925042
21359	-0.0000206815	0.0000004758	1.9461901017
21360	-0.0000215020	0.0000004957	1.4799598940
21363	-0.0000212568	0.0000004864	1.1259554961
21364	-0.0000136379	0.0000004789	1.4789080651
21365	-0.0000174187	0.0000004906	1.6810835865
21366	-0.0000174066	0.0000004914	1.3662532702
21367	-0.0000173177	0.0000004894	1.7276038617
21368	-0.0000172640	0.0000004866	1.6169751698
21369	-0.0000170823	0.0000004824	1.3218685367
21370	-0.0000176522	0.0000004941	2.2334202247
21371	-0.0000175169	0.0000004896	2.2833690866
21372	-0.0000174762	0.0000004907	1.6290086716
21373	-0.0000172969	0.0000004847	1.8467586856
21374	-0.0000177454	0.0000004925	0.8861872657
21375	-0.0000176246	0.0000004912	1.5617980745
21376	-0.0000174150	0.0000004858	1.2264169888
21377	-0.0000178363	0.0000004944	1.2338248019
21378	-0.0000179500	0.0000004997	0.7665403293
21379	-0.0000177647	0.0000004909	1.3494384859
21380	-0.0000181300	0.0000005010	1.4372507482
21381	-0.0000215564	0.0000005060	1.8381494488
21382	-0.0000213732	0.0000004980	1.0875504548
21383	-0.0000214741	0.0000004996	2.0234410448
21384	-0.0000149241	0.0000004976	1.2422431018
21396	-0.0000375555	0.0000012497	1.5410055523
21397	-0.0000358924	0.0000011957	1.7743781387
21398	-0.0000347398	0.0000011545	1.4655447631
21399	-0.0000329584	0.0000010968	2.1613902199
21400	-0.0000327690	0.0000010852	1.4865150853
21401	-0.0000321058	0.0000010673	1.5994919963
21402	-0.0000320777	0.0000010597	1.3959952028
21403	-0.0000314319	0.0000010382	2.6126167227
21404	-0.0000317269	0.0000010468	1.8219580446
21405	-0.0000311208	0.0000010270	2.0719784852
21406	-0.0000311262	0.0000010191	2.5877479129
21407	-0.0000305393	0.0000010005	2.0026974337
21408	-0.0000304675	0.0000009972	2.4372986783
21409	-0.0000303740	0.0000009932	1.0075730674
21410	-0.0000304950	0.0000009915	1.4039770754
21411	-0.0000301893	0.0000009848	2.2729161595
21412	-0.0000304418	0.0000009893	1.7358951357
21413	-0.0000307031	0.0000009925	2.9071953699
21414	-0.0000307119	0.0000009921	2.4912989810
21415	-0.0000308385	0.0000009942	1.2227470508
21416	-0.0000297031	0.0000009913	1.8840819950
21417	-0.0000299306	0.0000009943	1.9145494290
21418	-0.0000299374	0.0000009924	2.1832157978
21419	-0.0000295565	0.0000009807	1.5089371528
21420	-0.0000299973	0.0000009937	1.1057383125
21421	-0.0000294198	0.0000009715	2.0810522403
21422	-0.0000293069	0.0000009668	1.8983927910
21423	-0.0000296306	0.0000009750	2.4049353902
21424	-0.0000298015	0.0000009772	1.1140248621
21425	-0.0000295002	0.0000009657	1.5127385875
21426	-0.0000290164	0.0000009506	1.8089228621
21427	-0.0000290209	0.0000009497	1.1525098896
21428	-0.0000298629	0.0000009731	3.7063570190
21429	-0.0000298989	0.0000009764	1.7038323676
21430	-0.0000300321	0.0000009762	1.6761204216
21431	-0.0000298276	0.0000009690	1.9663625118
21432	-0.0000299842	0.0000009724	2.2029050227
21433	-0.0000298441	0.0000009677	1.6569305967
21434	-0.0000298251	0.0000009657	2.3011139115
21435	-0.0000301900	0.0000009744	1.3293942441
21436	-0.0000287785	0.0000009605	2.1731625125
21437	-0.0000291786	0.0000009732	2.1376845907
21438	-0.0000287830	0.0000009554	1.9677366061
21439	-0.0000292439	0.0000009712	1.5348593115
21440	-0.0000292278	0.0000009668	2.0933558291
21441	-0.0000295454	0.0000009757	1.8044393041
21442	-0.0000291257	0.0000009613	1.5393509309
21443	-0.0000294297	0.0000009703	1.7093392074
21444	-0.0000293486	0.0000009660	1.6804681631
21445	-0.0000292954	0.0000009664	1.6383312443
21446	-0.0000293694	0.0000009632	2.8205163073
21447	-0.0000294168	0.0000009602	1.5311696054
21448	-0.0000294178	0.0000009611	1.5632145255
21449	-0.0000294331	0.0000009582	1.7043014790
21450	-0.0000294658	0.0000009575	1.4376743402
21451	-0.0000299695	0.0000009540	1.4396153181
21452	-0.0000291330	0.0000009432	2.8431951035
21453	-0.0000299202	0.0000009687	2.3296033439
21454	-0.0000299400	0.0000009697	1.3868085194
21455	-0.0000301613	0.0000009741	1.7401559212
21456	-0.0000282039	0.0000009703	1.4266729943
21457	-0.0000281119	0.0000009650	1.2845443276
21458	-0.0000279055	0.0000009544	1.6529991570
21459	-0.0000293804	0.0000009719	2.4993350001
21460	-0.0000293314	0.0000009698	1.7887705483
21461	-0.0000292911	0.0000009687	1.6813389452
21462	-0.0000291258	0.0000009554	1.4116225879
21463	-0.0000275143	0.0000009333	1.4655009640
21464	-0.0000293938	0.0000009619	1.3890556837
21465	-0.0000288235	0.0000009431	0.7743133124
21466	-0.0000290883	0.0000009564	1.7255321132
21467	-0.0000295410	0.0000009646	2.1483285773
21468	-0.0000294491	0.0000009610	1.8050819785
21469	-0.0000290763	0.0000009461	1.4083486283
21470	-0.0000294654	0.0000009532	2.1847849212
21471	-0.0000296472	0.0000009600	1.6861542263
21472	-0.0000297338	0.0000009594	0.9605534122
21473	-0.0000287978	0.0000009308	1.5258114540
21474	-0.0000287939	0.0000009296	1.9521766278
21475	-0.0000290627	0.0000009373	2.9048672206
21476	-0.0000282471	0.0000009362	2.2094007359
21477	-0.0000280344	0.0000009318	2.0810972920
21478	-0.0000283110	0.0000009445	1.9871827092
21479	-0.0000282954	0.0000009245	2.1749358202
21480	-0.0000283686	0.0000009365	1.6720877691
21481	-0.0000284394	0.0000009359	1.2327378830
21482	-0.0000286729	0.0000009436	1.6175450638
21483	-0.0000281111	0.0000009228	2.1727582923
21484	-0.0000282452	0.0000009243	1.9261466631
21485	-0.0000279926	0.0000009209	1.3684697657
21486	-0.0000283777	0.0000009274	2.0429689766
21487	-0.0000284232	0.0000009301	1.7856590072
21488	-0.0000283151	0.0000009254	1.7553638779
21489	-0.0000285105	0.0000009293	1.5075709620
21490	-0.0000287991	0.0000009389	2.9835685111
21491	-0.0000284238	0.0000009252	2.1826069708
21492	-0.0000284083	0.0000009208	1.5999679434
21493	-0.0000289907	0.0000009429	2.2853435830
21494	-0.0000285768	0.0000009277	1.8527464831
21495	-0.0000292678	0.0000009445	1.6632525333
21496	-0.0000279941	0.0000009202	1.2460753597
21497	-0.0000286072	0.0000009338	2.2778605324
21498	-0.0000284026	0.0000009248	1.9729762395
21499	-0.0000288332	0.0000009348	1.4758538698
21500	-0.0000285812	0.0000009197	2.0618364566
21501	-0.0000291425	0.0000009302	1.6562773247
21502	-0.0000295436	0.0000009349	2.2393593009
21503	-0.0000294035	0.0000009277	2.3474666282
21504	-0.0000297023	0.0000009313	1.1855591668
21505	-0.0000298345	0.0000009322	1.2011451535
21506	-0.0000299227	0.0000009293	2.3881130526
21507	-0.0000303448	0.0000009377	2.4621297947
21508	-0.0000301772	0.0000009279	1.5055013215
21509	-0.0000299081	0.0000009102	1.4577309986
21510	-0.0000312500	0.0000009465	1.4220691183
21511	-0.0000309646	0.0000009311	1.1795494714
21512	-0.0000313399	0.0000009400	1.8848896371
21513	-0.0000308820	0.0000009205	2.4975648721
21514	-0.0000311236	0.0000009203	2.8186926471
21515	-0.0000314730	0.0000009237	2.3189256503
21516	-0.0000272667	0.0000009343	1.1720554069
21517	-0.0000273747	0.0000009338	2.8186532425
21518	-0.0000272881	0.0000009255	1.0609000569
21519	-0.0000276744	0.0000009302	2.2419868576
21520	-0.0000277952	0.0000009283	1.4133350154
21521	-0.0000051105	0.0000002550	187.0182403167
21522	-0.0000284395	0.0000009218	1.2245108350
21523	-0.0000290709	0.0000009368	1.7680963599
21524	-0.0000288471	0.0000009333	1.2601192745
21525	-0.0000290451	0.0000009346	0.9754943811
21526	-0.0000292004	0.0000009379	1.6862426193
21527	-0.0000290851	0.0000009349	0.9601924550
21528	-0.0000287110	0.0000009214	1.3659732838
21529	-0.0000287349	0.0000009182	1.5901304416
21530	-0.0000014881	0.0000000000	7.8221133800
21531	-0.0000292071	0.0000009342	1.4078484450
21532	-0.0000292797	0.0000009336	1.4176933101
21533	-0.0000289962	0.0000009210	1.8654085585
21534	0.0004943233	-0.0000156958	15.2245502968
21535	-0.0000287028	0.0000009114	2.0052647736
21536	-0.0000258852	0.0000009092	1.3305799206
21537	-0.0000260240	0.0000009129	2.9918889777
21538	-0.0000260915	0.0000009130	1.8072339153
21539	-0.0000257004	0.0000009006	2.1289347553
21540	-0.0000262159	0.0000009153	1.7904572912
21541	-0.0000260374	0.0000009077	1.5988146749
21542	-0.0000262648	0.0000009132	1.2755564914
21543	-0.0000262775	0.0000009115	2.0527187817
21544	-0.0000275865	0.0000009244	1.5272595871
21545	-0.0000267069	0.0000008965	1.6067058610
21546	-0.0000262680	0.0000009103	1.5148774139
21547	-0.0000262656	0.0000009078	1.7911972097
21548	-0.0000263307	0.0000009074	1.3267658248
21549	-0.0000267486	0.0000009254	1.4842991712
21550	-0.0000266524	0.0000009173	1.9014144856
21551	-0.0000277465	0.0000009212	2.2907519388
21552	-0.0000278502	0.0000009238	1.7293296880
21553	-0.0000277901	0.0000009200	1.6597233434
21554	-0.0000278666	0.0000009220	2.3335026242
21555	-0.0000266195	0.0000009073	2.3467374447
21556	-0.0000278731	0.0000009205	1.5800709109
